#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCsothoryos.10B;You were playing in a nearby river, one of those hot humid ones [Root.Location.GetName] is famed for, when a crocodile attacked you! Lurking under the water it ambushed you, trying to devour you!;Vous jouiez dans l'un de ces fleuves si chauds qui font la célébrité de [Root.Location.GetName], lorsqu'un crocodile vous a attaqué ! Il a attendu son heure pour vous dévorer !;;;Estabais jugando cerca de un río, uno de esos de los calurosos y húmedos por los que [Root.Location.GetName] es conocido, ¡cuando un cocodrilo os atacó! ¡Acechando debajo del agua consiguió emboscaros, y ahora trata de devoraros!;;;;;;;;;x
EVTDESCsothoryos.10C;You were boating down a river in [Root.Location.GetName] in the humid of heat of the afternoon when a huge storm hit. The intense rain and wind caused the boat to strike a bank and sink. The crew jumped into the water, only to be attacked by swarms of carnivorous fish! Many had their flesh stripped from their bones within minutes.;Vous descendiez le cours d'un fleuve à [Root.Location.GetName] lorsqu'une immense tempête a éclaté. La pluie et le vent intenses ont provoqué une collision entre votre bateau et un banc de sable. Alors que le navire sombrait, l'équipage s'est jeté à l'eau, mais a été attaquée par une nuée de poissons carnivores ! Beaucoup on été dévorés en quelques minutes. ;;;Estabais navegando por un río en [Root.Location.GetName] bajo el calor húmedo de la tarde cuando una gran tormenta estalló. La intensa lluvia y el fuerte viento causaron que el bote golpeara con un banco de arena y se hundiera. La tripulación saltó al agua, ¡solo para descubrir que estaba infestada de peces carnívoros! En pocos minutos muchos murieron devorardos.;;;;;;;;;x
EVTDESCsothoryos.10D;You and your friends found a stream in the nearby jungles of [Root.Location.GetName] to explore. You were wading through, only to find it is infested by swarms of carnivorous fish! Many of your companions are having the flesh stripped from their bones before they can escape!;Avec vos amis, vous avez découvert un cours d'eau à explorer dans les jungles de [Root.Location.GetName]. Alors que vous pataugiez dedans, vous avez été attaqués par une nuée de poissons carnivores ! Beaucoup de vos compagnons ont été dévorés avant d'avoir pu s'échapper !;;;Encontrasteis un arroyo en la jungla cercana de [Root.Location.GetName] para explorar. Al vadear el arroyo, ¡descubrís que estaba infestado de peces carnívoros! ¡Muchos de vuestros compañeros fueron devorados antes de que pudieran escapar!;;;;;;;;;x
EVTDESCsothoryos.10E;You decided to explore the jungles of [Root.Location.GetName], hoping to find some interesting treasures or artefacts. However, after a few hours hiking, you accidentally tread on a venomous snake! The bright green creature bites you, leaving you with a painful wound that is quickly swelling.;Vous avez décidé d'explorer les jungles de [Root.Location.GetName] dans l'espoir de trouver des trésors. Cependant, après quelques heures de marche, vous avez rencontré un serpent vénéneux ! La créature au vert éclatant vous a mordu, vous laissant seul avec une blessure très douloureuse qui ne fait que gonfler.;;;Decidís explorar las junglas de [Root.Location.GetName], con la esperanza de encontrar algún tesoro. Sin embargo, después de caminar un par de horas, ¡pisáis accidentalmente una serpiente venenosa! La criatura de color verde brillante os muerde, dejándoos con una dolorosa herida que se hincha rápidamente...;;;;;;;;;x
EVTDESCsothoryos.10F;Whilst in the jungles of [Root.Location.GetName], you found a cave which seemed unexplored. You and your companions entered, only to be attacked by a swarm of wasps! You escaped, but after you returned you started developing painful rashes and lumps under your skin. When cut open, you find they had laid eggs under your skin!;Alors que vous étiez dans les jungles de [Root.Location.GetName], vous avez trouvé une grotte qui semblait inexplorée. Vous êtes entré dedans avec quelques compagnons, mais vous avez été attaqués par un essaim d'abeilles ! Vous vous êtes échappé, mais lors du retour vous avez commencé à ressentir de douloureux fourmillement sous votre peau. En vous coupant un peu vous découvrez avec horreur des oeufs sous votre peau !;;;Mientras estabais en las junglas de [Root.Location.GetName], encontráis una cueva que parecía inexplorada. Al entrar con varios compañeros, ¡sois atacados por un enjambre de avispas! Conseguís escapar, pero después de regresar vivos, empezáis a desarrollar erupciones y bultos dolorosos bajo la piel. Al cortarlos y abrirlos, ¡encontráis que las avispas habían puesto huevos debajo de vuestra piel!;;;;;;;;;x
EVTDESCsothoryos.10G;In the deep, wet jungles of [Root.Location.GetName] you were searching for new pastures and treasures. On a particularly overgrown and narrow trail you and your party were suddenly ambushed by a fierce basilisk! It is twice the size of a lion, and it quickly constricts and kills many of you before it turns on you...;Vous étiez à la recherche de trésors dans les humides et profondes jungles de [Root.Location.GetName], lorsqu'un basilic a attaqué votre groupe ! Il avait deux fois la taille d'un lion, et a tué bien des vôtres avant de se tourner vers vous…;;;En las profundas y húmedas junglas de [Root.Location.GetName] mientras buscabas nuevos pastos y tesoros. En un estrecho sendero el grupo fue repentinamente emboscado por un fiero basilisco! Era el doble de grande que un león, y rápidamente atrapó y mató a muchos antes de que se girara hacia ti...;;;;;;;;;x
EVTDESCsothoryos.10H;You were exploring far to the south of [Root.Location.GetName] in the deep, dense jungles of Sothoryos when you found what appears to be an unexplored, pristine valley. You soon find out why it is untouched. You and your companions are attacked by a group of fierce apes! Some of them are so powerful and large they would dwarf the largest giants, and they proceed to rip apart many of your companions...;Vous exploriez les jungles profondes et denses loin au sud de [Root.Location.GetName] lorsque vous avez découvert une vallée vierge et inexplorée. Vous comprenez rapidement pourquoi elle est restée intouchée. Votre groupe est attaqué par un groupe de singes ! Certains d'entre eux sont si puissants et grands qu'ils pourraient regarder de haut le plus grand des géants, et ils ont massacré nombre de vos compagnons...;;;Estabais explorando muy al sur de [Root.Location.GetName], en la profunda y densa jungla de Sothoryos, cuando descubristeis lo que parecía un inexplorado valle virgen. Pronto encontráis la razón de su estado, ¡cuando vuestro grupo es atacado por un fiero grupo de monos! Algunos de ellos son tan grandes y poderosos, que harían empequeñecer a los gigantes más grandes, y proceden a masacrar a vuestros compañeros...;;;;;;;;;x
OPTAsothoryos.10;Arrgh!!;Arrgh !!;;;¡¡¡Arrgh!!!;;;;;;;;;x
EVTDESCsothoryos.11A;Your [From.GetRootRelation] [From.GetTitledFirstName] was traversing a humid and green river in [From.Location.GetName] when [From.GetHerHis] boat was attacked by a huge crocodile! It managed to overturn [From.GetHerHis] boat, swimming up from below, after which it devoured much of [From.GetHerHis] crew as they struggled in the water.;Votre [From.GetRootRelation] [From.GetTitledFirstName] traversait un fleuve verdâtre à [From.Location.GetName] lorsque son bateau a été attaqué par un immense lézard-lion ! Il est parvenu à renverser l'embarcation avant de dévorer une bonne partie de l'équipage.;;;Vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstName] estaba atravesando un húmedo río verde en [Root.Location.GetName], ¡cuando su bote fue atacado por un enorme cocodrilo! El animal consiguió volcar el bote, y devorar a gran parte de la tripulación mientras el resto trataba de escapar.;;;;;;;;;x
EVTDESCsothoryos.11B;Your [From.GetRootRelation] [From.GetTitledFirstName] was playing in a nearby river, one of those hot humid ones [From.Location.GetName] is famed for, when a crocodile attacked [From.GetHerHim]! Lurking under the water it ambushed [From.GetHerHim], trying to devour [From.GetHerHim]!;Votre [From.GetRootRelation] [From.GetTitledFirstName] jouait dans l'un de ces fleuves si chauds qui font la célébrité de [From.Location.GetName] lorsqu'un crocodile l'a attaqué ! Il a attendu son heure pour le(a) dévorer !;;;Vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstName] estaba jugando cerca de un río de los calurosos y húmedos por los que [Root.Location.GetName] es conocido, ¡cuando un cocodrilo le atacó! Acechando debajo del agua consiguió emboscarle, ¡y ahora está tratando de devorarle!;;;;;;;;;x
EVTDESCsothoryos.11C;Your [From.GetRootRelation] [From.GetTitledFirstName] was boating down a river in [From.Location.GetName] in the humid of heat of the afternoon when a huge storm hit. The intense rain and wind caused [From.GetHerHis] boat to strike a bank and sink. The crew jumped into the water, only to be attacked by swarms of carnivorous fish! Many had their flesh stripped from their bones within minutes.;Votre [From.GetRootRelation] [From.GetTitledFirstName] descendait le cours d'un fleuve à [From.Location.GetName] lorsqu'une immense tempête a éclaté. La pluie et le vent intenses ont provoqué une collision entre son bateau et un banc de sable. Alors que le navire sombrait, l'équipage s'est jeté à l'eau, mais a été attaqué par une nuée de poissons carnivores ! Beaucoup on été dévorés en quelques minutes.;;;Vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstName] estaba navegando por un río en [Root.Location.GetName] bajo el calor húmedo de la tarde cuando una gran tormenta estalló. La intensa lluvia y el fuerte viento causaron que el bote golpeara con un banco de arena y se hundiera. La tripulación saltó al agua, ¡solo para descubrir que estaba infestada de peces carnívoros! Muchos fueron devorados en minutos.;;;;;;;;;x
EVTDESCsothoryos.11D;Your [From.GetRootRelation] [From.GetTitledFirstName] and [From.GetHerHis] friends found a stream in the nearby jungles of [From.Location.GetName] to explore. They were wading through, only to find it was infested by swarms of carnivorous fish! Many of [From.GetHerHis] companions had the flesh stripped from their bones before they could escape!;Votre [From.GetRootRelation] [From.GetTitledFirstName] et ses amis ont découvert un cours d'eau à explorer dans les jungles de [From.Location.GetName]. Alors qu'ils pataugeaient dedans, ils ont été attaqués par une nuée de poissons carnivores ! Beaucoup de ses compagnons ont été dévorés avant d'avoir pu s'échapper !;;;Vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstName] y sus amigos encontraron un arroyo en la jungla cercana de [Root.Location.GetName] para explorar. Al vadear el arroyo, ¡descubrieron que estaba infestado de peces carnívoros! ¡Muchos de sus compañeros fueron devorados antes de que pudieran escapar!;;;;;;;;;x
EVTDESCsothoryos.11E;Your [From.GetRootRelation] [From.GetTitledFirstName] decided to explore the jungles of [From.Location.GetName], hoping to find some interesting treasures or artefacts. However, after a few hours hiking, [From.GetSheHe] accidentally trod on a venomous snake! The bright green creature bit [From.GetHerHim], leaving [From.GetHerHim] with a painful wound that is quickly swelling.;Votre [From.GetRootRelation] [From.GetTitledFirstName] a décidé d'explorer les jungles de [From.Location.GetName], dans l'espoir de trouver des trésors. Cependant, après quelques heures de marche, [From.GetSheHe] a rencontré un serpent vénéneux ! La créature au vert éclatant l'a mordu, le(a) laissant seul(e) avec une blessure très douloureuse qui ne fait que gonfler.;;;Vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstName] decidió explorar las junglas de [Root.Location.GetName], con la esperanza de encontrar algún tesoro. Sin embargo, después de caminar un par de horas, pisó accidentalmente una serpiente venenosa! La criatura de color verde brillante le mordió, dejándole con una dolorosa herida que se hinchaba rápidamente...;;;;;;;;;x
EVTDESCsothoryos.11F;Whilst in the jungles of [From.Location.GetName], your [From.GetRootRelation] [From.GetTitledFirstName] found a cave which seemed unexplored. [From.GetSheHeCap] and [From.GetHerHis] companions entered, only to be attacked by a swarm of wasps! They escaped, but after they returned [From.GetTitledFirstName] started developing painful rashes and lumps under [From.GetHerHis] skin. When cut open, you find they had laid eggs under [From.GetHerHis] skin!;Alors qu'[From.GetSheHe] était dans les jungles de [From.Location.GetName], votre [From.GetRootRelation] [From.GetTitledFirstName] a trouvé une grotte qui semblait inexplorée. [From.GetSheHeCap] est entré dedans avec quelques compagnons, mais a été attaqué par un essaim d'abeilles ! [From.GetSheHeCap] s'est échappé, mais lors du retour [From.GetSheHe] a commencé à ressentir de douloureux fourmillement sous sa peau. En se coupant un peu [From.GetSheHe] a découvert avec horreur des oeufs sous sa peau !;;;Mientras estabais en las junglas de [From.Location.GetName], vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstName] encontró una cueva que parecía inexplorada. Al entrar con varios compañeros, ¡fueron atacados por un enjambre de avispas! Consiguieron escapar, pero después de regresar vivos empezaron a desarrollar erupciones y bultos dolorosos debajo de la piel. Al cortarlos y abrirlos, ¡encontraron que las avispas habían puesto huevos debajo de su piel!;;;;;;;;;x
EVTDESCsothoryos.11G;In the deep, wet jungles of [From.Location.GetName] your [From.GetRootRelation] [From.GetTitledFirstName] was searching for new pastures and treasures. On a particularly overgrown and narrow trail [From.GetSheHe] and [From.GetHerHis] party were suddenly ambushed by a fierce basilisk! It was twice the size of a lion, and it quickly constricted and killed many of them before it turned on [From.GetTitledFirstName]...;Votre [From.GetRootRelation] [From.GetTitledFirstName] était  à la recherche de trésors dans les humides et profondes jungles de [From.Location.GetName] lorsqu'un basilic a attaqué son groupe ! Il avait deux fois la taille d'un lion, et a tué bien des siens avant de se tourner vers [From.GetTitledFirstName]... ;;;En las profundas y húmedas junglas de [Root.Location.GetName], vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstName] estaba buscando nuevos pastos y tesoros. En un sendero particularmente estrecho, ¡su grupo fue repentinamente emboscado por un fiero basilisco! Era el doble de grande que un león, y rápidamente atrapó y mató a muchos antes de que se girara hacia [From.GetTitledFirstName]...;;;;;;;;;x
EVTDESCsothoryos.11H;Your [From.GetRootRelation] [From.GetTitledFirstName] was exploring far to the south of [From.Location.GetName] in the deep, dense jungles of Sothoryos when [From.GetSheHe] found what appeared to be an unexplored, pristine valley. [From.GetSheHeCap] soon find out why it was untouched. [From.GetSheHeCap] and [From.GetHerHis] companions were attacked by a group of fierce apes! Some of them were so powerful and large they would dwarf the largest giants, and they proceeded to rip apart many of the party apart...;Votre [From.GetRootRelation] [From.GetTitledFirstName] explorait les jungles profondes et denses loin au sud de [From.Location.GetName] lorsqu'[From.GetSheHe] a découvert une vallée vierge et inexplorée. [From.GetTitledFirstName] a très vite compris pourquoi elle est restée intouchée. Son groupe a été attaqué par un groupe de singes ! Certains d'entre eux sont si puissants et grands qu'ils pourraient regarder de haut le plus grand des géants, et ils ont massacré nombre de ses compagnons...;;;Vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstName] estaba explorando muy al sur de [Root.Location.GetName] en la profunda y densa jungla de Sothoryos, cuando descubrió lo que parecía un inexplorado valle virgen. Pronto encontró la razón de su estado, ¡cuando su grupo fue atacado por un fiero grupo de monos! Algunos de ellos eran tan grandes y poderosos, que harían empequeñecer a los gigantes más enormes, y masacraron a muchos de sus compañeros...;;;;;;;;;x
OPTAsothoryos.11;Sothoryos is a dangerous place;Sothoryos est un endroit dangereux;;;Sothoryos es un lugar peligroso;;;;;;;;;x
EVTDESCsothoryos.15A;Whilst marching through [Root.Location.GetName], deep in the jungles of Sothoryos, you pass a cave. This is when a ferocious Brindled Wyvern, thirty feet long, suddenly flies out and attacks you! The great jade-and-white beast has an insatiable hunger, and is tearing at you with its cruel beak trying to devour you!;Alors que vous traversiez [Root.Location.GetName], vous démenant avec la terrible jungle de Sothoryos, vous êtes passé devant une grotte. C'est à ce moment qu'une vouivre bringée longue de 30 pieds s'est envolée et vous a attaqué ! La grande bête aux caractéristiques écailles jade et blanc a une faim insatiable et tente de vous dévorer avec son terrible bec !;;;Mientras atravesabais [Root.Location.GetName], en las profundidades de las junglas de Sothoryos, pasásteis por delante de una cueva. ¡De repente un feroz Guiverno Pinto, de 30 pies de largo, sale volando de ella y os ataca! ¡La gran bestia de escamas de color jade y blanco posee un insaciable apetito, e intenta destrozaros con su terrible pico!;;;;;;;;;x
EVTDESCsothoryos.15B;The people going about there business around you in [Root.Location.GetName] thought they were safe, that was before a pack of Brownbellied Wyverns attacked! Hundreds of these monkey-sized beasts descend on the settlement, hunting for easy catches, pecking at them with their cruel beaks and smothering them with countless leathery wings. A group then picks you out...;Les gens de [Root.Location.GetName] pensaient être en sécurité, jusqu'à ce qu'une bande de vouivres ventres-bruns les attaquent ! Des centaines de ces bêtes pas plus grandes que des singes se sont abattues sur la colonie, cherchant des proies faciles, dévorant toutes les personnes qui avaient le malheur de se trouver face à elles... Un groupe de vouivres vous a d'ailleurs enlevé...;;;Los habitantes de [Root.Location.GetName] pensaban que estaban seguros, ¡hasta que de repente una manada de Guivernos Panzaparda atacó de improvisto! Cientos de estas bestias de tamaño similar al de monos cayeron sobre el asentamiento, a la caza de presas fáciles, picoteando a la gente sin piedad. Entonces veis como un grupo de estas bestias os escoge como objetivo...;;;;;;;;;x
EVTDESCsothoryos.15C;Deep in the jungles of [Root.Location.GetName] you were camping in the canopy of trees, where you thought you'd be safe from predators. However a dreaded Shadow-wing Wyvern attacks you in the night! The huge black-scaled beast is like a fireless dragon, yet much more ferocious, and is trying to tear you apart!;Vous campiez dans la canopée des arbres de la jungle de [Root.Location.GetName], pensant être en sécurité. Mais une vouivre aile d'ombre vous a attaqué durant la nuit ! L'immense bête aux écailles noires ne crache pas de feu, mais est bien plus féroce qu'un dragon et elle tente de vous dévorer !;;;En la profundidad de la jungla de [Root.Location.GetName], acampáis bajo el follaje de los árboles, pensando que estaréis seguro de los depredadores. Sin embargo, ¡un temible Guiverno de alas sombrías os ataca en la noche! La enorme bestia de escamas negras es como un dragón sin fuego pero mucho más feroz, ¡y está tratando de despedazaros!;;;;;;;;;x
OPTAsothoryos.15;I must defend myself!;Je dois me défendre !;;;¡Debo defenderme!;;;;;;;;;x
TOOLTIPsothoryos.16;You kill the Wyvern;Vous tuez la vouivre;;;Matáis al Guiverno;;;;;;;;;x
TOOLTIPsothoryos.17;The Wyvern mauls you!;La vouivre vous malmène !;;;¡El Guiverno os ataca!;;;;;;;;;x
EVTDESCsothoryos.16;You managed to evade the Wyvern attack, and in the process slayed the tyrannical beast. Its corpse now lies before you.;Vous parvenez à esquiver l'attaque de la vouivre et vous tuez la terrible bête. Son corps gît désormais devant vous.;;;Conseguís esquivar el ataque del guiverno, y al mismo tiempo matar a la terrible bestia. Su cadáver yace ahora ante vos.;;;;;;;;;x
EVTOPTAothoryos.16;I fear no Wyverns;Je ne crains pas les vouivres !;;;No tengo miedo a los Guivernos;;;;;;;;;x
nick_wyvernsbane;Wyvernsbane;Fléau-des-Vouivres;;;Plaga de Guivernos;;;;;;;;;x
EVTDESCsothoryos.17;You try to fend off the ferocious Wyvern attack, but it is too much. You are mauled by its cruel beak, and you are now its mercy...;Vous tentez d'esquiver l'attaque de la vouivre, mais vous n'y parvenez pas. Vous êtes blessé par son bec et vous êtes maintenant à sa merci…;;;Intentáis esquivar el feroz ataque del guiverno, pero no tenéis éxito. El terrible pico de la bestia os deja malherido, y ahora estáis a su merced...;;;;;;;;;x
EVTOPTAothoryos.17;Help!;Au secours !;;;¡Ayuda!;;;;;;;;;x
EVTDESCsothoryos.20A;You were trekking through he jungles of [Root.Location.GetName], when you encountered a stream. It seems to be unexplored, and upon wading through it the bed of the river is found to contain much gold!;Vous traversiez les jungles de [Root.Location.GetName], lorsque vous êtes tombé sur un cours d'eau. Il semble inexploré et vous y avez découvert de l'or !;;;Viajabais a través de las junglas de [Root.Location.GetName], cuando encontrasteis un arroyo. Parecía estar inexplorado, y tras vadearlo, ¡descubrís que el lecho del arroyo está lleno de oro!;;;;;;;;;x
EVTDESCsothoryos.20B;Journeying far into the wilderness of the jungles of [Root.Location.GetName] can be perilous, but you were rewarded for this bravery on this journey. You found a secluded pool of brackish water which you dove into, and in it you found countless oysters full of large pearls!;Voyager dans les jungles sauvages de [Root.Location.GetName] peut être très périlleux, mais vous avez été récompensé de votre courage. Vous avez découvert un endroit qui regorge d'huîtres avec de grandes perles dedans !;;;Adentrarse en el interior de las salvajes junglas de [Root.Location.GetName] puede ser peligroso, pero habéis sido recompensado por tu valor. Descubrís un recóndito estanque de aguas saladas, y al sumergiros, ¡encontráis en su interior abundantes ostras llenas de enormes perlas!;;;;;;;;;x
EVTDESCsothoryos.20C;The jungles of Sothoryos and [Root.Location.GetName] can be thick and difficult to navigate, but can lead to chance discoveries. In a remote clearing you find an abundance of wild exotic spices, all ready to be picked. You have the spices harvested, and will surely fetch high prices at market.;Les jungles de Sothoryos et [Root.Location.GetName] sont des endroits dangereux mais peuvent regorger de richesses. Vous avez découvert une abondance d'épices exotiques qui n'attendent que d'être ramassées. Vous avez récupéré les épices et allez sûrement les vendre une fortune sur les marchés.;;;Las junglas de Sothoryos y [Root.Location.GetName] pueden ser frondosas y difíciles de atravesar, pero pueden conducir a hallazgos fortuitos. En un remoto claro encontráis abundantes y exóticas especias salvajes, listas para ser recogidas. Recolectáis las especias, las cuales alcanzarán con seguridad altos precios en los mercados.;;;;;;;;;x
OPTAsothoryos.20;There are indeed riches hidden amongst the jungles!;Il y a effectivement des trésors cachés dans cette jungle !;;;¡Parece que sí que existen riquezas escondidas en la jungla!;;;;;;;;;x
EVTDESCsothoryos.25;Maesters and other scholars alike have puzzled over the greatest of the engimas of Sothoryos, the ancient city of Yeen. A ruin older than time, built of oily black stone, in massive blocks so heavy that it would require a dozen elephants to move them, Yeen has remained a desolation for many thousands of years, yet the jungle that surrounds it on every side has scarce touched it. 'A city so evil that even the jungle will not enter' Nymeria is supposed to have said when she laid eyes on it, if the tales are true.;Mestres et autres érudits ont voulu percer la plus grande énigme de Sothoryos, la cité ancienne d’Yeen. Une ruine plus vieille que le temps, bâtie de pierre noire et huileuse, en blocs massifs si lourds qu’il faudrait douze éléphants pour les déplacer, Yeen  est une désolation depuis des millénaires, mais la jungle qui la cerne de toutes parts l’a à peine touchée. « Une ville tellement funeste que même la jungle n’y entre pas », aurait dit Nymeria en posant les yeux sur elle, si les histoires sont vraies.;;;Maestres y demás eruditos le han dado muchas vueltas al más grande de los enigmas de Sothoryos: la antigua ciudad de Yeen. Las ruinas de Yeen se remontan al principio de los tiempos, construida con bloques de piedra negra oleaginosa, tan pesados que haría falta una docena de elefantes para moverlos, lleva abandonada miles de años, pero la jungla que la circunda apenas la ha tocado. 'Es una ciudad tan horrible que ni la selva se atreve a entrar' cuentan que opinó Nymeria al verla.;;;;;;;;;x
OPTAsothoryos.25;I cannot bear this place!;Je ne peux pas supporter cet endroit !;;;¡No soporto este lugar!;;;;;;;;;x
EVTDESCsothoryos.27;Yeen has remained a desolation for many thousands of years, yet the jungle that surrounds it on every side has scarce touched it. Every attempt to rebuild or resettle Yeen has ended in horror, and you were hoping to avoid such a fate. However, everyone in the colony has died from some unspeakable cause...;Yeen est une désolation depuis des millénaires, néanmoins la jungle qui l'entoure ne l'a jamais touchée. Chaque tentative pour reconstruire ou recoloniser Yeen a tournée à l'horreur, et vous avez espéré éviter un tel échec. Néanmoins tout le monde dans la colonie est mort d'une cause indéterminée... ;;;Yeen ha permanecido desolada durante miles de años, y aún así la jungla que la rodea completamente apenas ha tocado la ciudad. Cada intento de reconstruirla o de establecerse en Yeen ha acabado en horror, y vos esperabais evitar tal destino. Sin embargo, todo el mundo en la colonia ha muerto por causas inexplicables...;;;;;;;;;x
EVTOPTAsothoryos.27;Help us!!;Qu'on nous vienne en aide !;;;¡Ayudadnos!;;;;;;;;;x
TOOLTIPsothoryos.27;The colony at Yeen is destroyed, every inhabitant being killed\n;La colonie à Yeen est détruite, tous les habitants sont morts\n;;;La colonia de Yeen está destruída, y todos sus habitantes están muertos\n;;;;;;;;;x
