#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCharrenhal.4;You have been overseeing the restoration of Old King Harren's Castle, which is thankless and tiring work. I could perhaps ask [Root.Liege.GetTitledFirstNameNoRegnal] for more men and supplies, of course taking my rightful cut.;Vous avez surveillé la reconstruction du château du Vieux Roi Harren, ce qui est une tache harrassante et peu récompensée. Je pourrais demander plus d’hommes et de ressources à [Root.Liege.GetTitledFirstNameNoRegnal]. En prélevant ma part de ressources, bien entendu .;;;Mientras supervisas la construcción del castillo del viejo Rey Harren, descubres que muchos de los escombros están fundidos por el fuego de dragón y que necesitarás más dinero para la reconstrucción.;;;;;;;;;x
EVTOPTAharrenhal.4;Yes, I need more coin!;Oui, je vais avoir besoin de plus d'argent;;;Sí, necesitaré más dinero para la reconstrucción.;;;;;;;;;x
EVTOPTBharrenhal.4;No, I will only honestly ask for funds when I need it;Non, je ne demanderai de l’argent que lorsque j’en aurais besoin;;;Sí, necesitaré más dinero para la reconstrucción.;;;;;;;;;x
EVTDESCharrenhal.5;Whilst overseeing the construction of Old King Harren's Castle, [From.GetTitledFirstNameNoRegnal], your [Root.GetMyTreasurerName], claims to have discovered that large chunks of stone have been fused by dragon fire, and says that [From.GetSheHe] needs more coin to fix this.;Alors qu'il surveillait la reconstruction du château du Vieux Roi Harren, votre intendant,[Root.GetMyTreasurerName], s'est rendu compte qu'une grande partie des pierres ont fondu à cause du feu de dragon. [From.GetSheHe] dit avoir besoin de plus d'argent pour la reconstruction.;;;Mientras supervisaba la construcción del castillo del viejo Rey Harren, tu mayordomo ha descubierto que muchos de los escombros están fundidos por el fuego de dragón y que necesitará más dinero para la reconstrucción.;;;;;;;;;x
TOOLTIPharrenhal.5;You petition [Root.Liege.GetTitledFirstNameNoRegnal] for more supplies;Vous demandez plus de ressources à [Root,Liege,GetTitledFirstNameNoRegnal];;;Solicita a [Root.Liege.GetTitledFirstNameNoRegnal] obtener más suministros;;;;;;;;;x
EVTOPTAharrenhal.5;Ok, here is the extra coin you asked for.;Bien, voici l'argent que vous avez demandé.;;;Bien, aquí está el dinero extra que pedís.;;;;;;;;;x
EVTOPTBharrenhal.5;You are a liar!;Vous êtes un menteur !;;;¡Mentiroso! Robarle a vuestro señor es un crimen que se paga con la cárcel.;;;;;;;;;x
EVTOPTCharrenhal.5;You are in charge, not me. Deal with it yourself.;Vous êtes en charge de la reconstruction, pas moi. Débrouillez-vous tout seul.;;;Vos estáis a cargo de la construcción, no yo. Encargaos por vuestra cuenta.;;;;;;;;;x
EVTDESCharrenhal.6;Whilst overseeing the construction of Old King Harren's Castle you discover that large chunks of stone have been fused by dragon fire and that you will need more coin for construction.;Alors que vous surveillez la reconstruction du château du Vieux Roi Harren, vous vous rendez compte qu'une grande partie des pierres ont fondu à cause du feu de dragon. Vous allez avoir besoin de plus d'argent pour la reconstruction.;;;Mientras supervisas la construcción del castillo del viejo Rey Harren, descubres que muchos de los escombros están fundidos por el fuego de dragón y que necesitarás más dinero para la reconstrucción.;;;;;;;;;x
EVTOPTAharrenhal.6;Yes, I will ask [Root.Liege.GetTitledFirstNameNoRegnal] for supplies;Oui, je vais demander des ressources à [Root.Liege.GetTitledFirstNameNoRegnal];;;Sí, se necesita más dinero para la reconstrucción.;;;;;;;;;x
EVTDESCharrenhal.7;Whilst overseeing the construction of Old King Harren's Castle, [From.GetTitledFirstNameNoRegnal], your [Root.GetMyTreasurerName], claims to have discovered that large chunks of stone have been fused by dragon fire, and says that [From.GetSheHe] needs more coin to fix this.;Alors qu'il surveillait la reconstruction du château du Vieux Roi Harren, votre intendant, [Root.GetMyTreasurerName], s'est rendu compte qu'une grande partie des pierres ont fondu à cause du feu de dragon. [From.GetSheHe] dit avoir besoin de plus d'argent pour la reconstruction.;;;Mientras supervisaba la construcción del castillo del viejo Rey Harren,tu mayordomo ha descubierto que muchos de los escombros están fundidos por el fuego de dragón y que necesitará más dinero para la reconstrucción.;;;;;;;;;x
EVTOPTAharrenhal.7;Ok, here is the extra coin you asked for.;Bien, voici l'argent que vous avez demandé.;;;Bien, aquí está el dinero extra que pedís.;;;;;;;;;x
EVTOPTBharrenhal.7;You are a liar!;Vous êtes un menteur !;;;¡Mentiroso! Robarle a vuestro señor es un crimen que se paga con la cárcel.;;;;;;;;;x
EVTOPTCharrenhal.7;You are in charge, not me. Deal with it yourself.;Vous êtes en charge de la reconstruction, pas moi. Débrouillez-vous tout seul.;;;Vos estáis a cargo de la construcción, no yo. Encargaos por vuestra cuenta.;;;;;;;;;x
EVTDESCharrenhal.8;The restoration has disturbed the foundations of the castle, groans are heard coming from the depths, strange shadows creep up the walls as if they are alive and as you lay in bed at night, you hear the silence of the lambs.;La restauration a dérangé les fondations du château, on entend des gémissements provenant des profondeurs, et des étranges ombres apparaissent parfois sur les murs, se mouvant comme si elles étaient vivantes. Alors que vous êtes au lit la nuit, vous entendez le silence des agneaux.;;;La restauración ha molestado a los cimientos del castillo: se escuchan gritos en las profundidades y extrañas sombras se mueven por los muros como si estuvieran vivas. Mientras estás acostado en la cama por la noche, oye el silencio de los inocentes.;;;;;;;;;x
EVTOPTAharrenhal.8;I'm not scared!;Je n'ai pas peur !;;;¡No tengo miedo!;;;;;;;;;x
EVTOPTCharrenhal.8;This is nothing to fear;Il n'y a rien à craindre;;;No hay nada que temer;;;;;;;;;x
EVTOPTDharrenhal.8;I'm getting really weary of this;C'est vraiment dérangeant;;;Me estoy cansando de esto;;;;;;;;;x
EVTOPTEharrenhal.8;I think I'm losing my mind!;Je pense que je perds la tête;;;¡Creo que estoy perdiendo la cabeza!;;;;;;;;;x
EVTOPTFharrenhal.8;I can't take this any longer!;Je ne peux pas tenir plus longtemps;;;!No puedo soportar esto más tiempo!;;;;;;;;;x
EVTOPTBharrenhal.8;The night is dark and full of terrors.;La nuit est sombre et pleine de terreurs.;;;La noche es oscura y alberga cosas aterradoras.;;;;;;;;;x
EVTOPTCharrenhal.8;R'hllor will guide me from the darkness and into the light.;Il n'y a rien à craindre;;;R'hllor me guiará fuera de la oscuridad y hacia la luz.;;;;;;;;;x
EVTDESCharrenhal.9;Significant progress has been made. Part of the debris of Old King Harren's Castle is removed.;Des progrès significatifs ont été faits. Une partie des débris du château du Vieux Roi Harren ont été enlevés. ;;;Se ha logrado un progreso importante y se han retirado parte de los escombros del castillo del viejo Rey Harren.;;;;;;;;;x
EVTOPTAharrenhal.9;I am slowly returning Harrenhal to its former glory.;Lentement, je redonne à Harrenhal sa gloire passée. ;;;Lentamente devuelvo Harrenhal a su antigua gloria.;;;;;;;;;x
EVTOPTBharrenhal.9;I am slowly returning Harrenhal to its former glory.;Lentement, je redonne à Harrenhal sa gloire passée. ;;;Lentamente devuelvo Harrenhal a su antigua gloria.;;;;;;;;;x
EVTOPTCharrenhal.9;I am slowly returning Harrenhal to its former glory.;Lentement, je redonne à Harrenhal sa gloire passée. ;;;Lentamente devuelvo Harrenhal a su antigua gloria.;;;;;;;;;x
EVTDESCharrenhal.10;Word has spread of your success in rebuilding Harrenhal. One of the workers inform you that his ancestors built the original castle and that King Harren's curse was created by mixing blood into the mortar.;La nouvelle du succès de votre reconstruction d'Harrenhal s'est répandue. L'un des hommes du chantiers affirme que l'un de ses ancêtres avait travaillé sur le premier château. Il dit que la malédiction du Roi Harren a été créée en mélangeant sang et mortier.;;;Los rumores de tu éxito en la reconstrucción de Harrenhal se extienden por el Reino. Uno de los trabajadores te informa que sus ancestros construyeron el castillo original y que la maldición del Rey Harren se creó al mezclar sangre en un mortero.;;;;;;;;;x
EVTOPTAharrenhal.10;Slay him, his wife, his children and mix their blood into the mortar.;Tuez-le lui, sa femme et ses enfants et mélangez leur sang au mortier.;;;Matadlo junto con su esposa e hijos, y mezclad la sangre en un mortero.;;;;;;;;;x
EVTOPTBharrenhal.10;I will sacrifice my own blood to lift this curse.;Je vais sacrifier mon propre sang pour faire disparaître cette malédiction.;;;Sacrificaré mi propia sangre para acabar con esta maldición.;;;;;;;;;x
EVTOPTCharrenhal.10;Nonsense. That is just a story, get back to work.;Balivernes. Ce ne sont que des racontars, retourne au travail.;;;Tonterías. No es más que una historia, volved al trabajo.;;;;;;;;;x
EVTOPTDharrenhal.10;Round up some prisoners and slit their throats!;Amenez quelques prisonniers et égorgez-les !;;;¡Reúne a algunos prisioneros y córtales la garganta!;;;;;;;;;x
EVTOPTEharrenhal.10;Add slave blood, as Harren did;Ajouter du sang d'esclaves, comme Harren l'avait fait;;;Agregue sangre de esclavos, como hizo Harren;;;;;;;;;x
EVTDESCharrenhal.11;Old King Harren had thousands of slaves chained and working under whip. Slavery is outlawed in Westeros but perhaps a prisoner could be put to work, that's not slavery... technically. Right?;Le Vieux Roi Harren disposait de centaines d'esclaves enchaînés qui travaillaient sous le fouet. L'esclavage est interdit à Westeros mais peut-être que je pourrais mettre les prisonniers au travail. Techniquement, ce n'est pas de l'esclavage... n'est-ce pas? ;;;El viejo Rey Harren tenía miles de esclavos encadenados trabajando a fuerza de azotes. La esclavitud está prohibida en Poniente pero un prisionero podría ser puesto a trabajar, eso no es esclavitud... técnicamente. ¿Cierto?;;;;;;;;;x
EVTDESCharrenhal.11B;Old King Harren had thousands of slaves chained and working under whip. I have prisoners and slaves that can be put to work in just such a fashion!;Le Vieux Roi Harren disposait de centaines d'esclaves enchaînés qui travaillaient sous le fouet. J’ai des prisonniers et des esclaves qui peuvent suivre cette voie;;;El viejo Rey Harren tenía miles de esclavos encadenados trabajando a fuerza de azotes. La esclavitud está prohibida en Poniente pero un prisionero podría ser puesto a trabajar, eso no es esclavitud... técnicamente. ¿Cierto?;;;;;;;;;x
EVTOPTAharrenhal.11;Put the prisoners to work;Mettre les prisonniers au travail.;;;Poned a los prisioneros a trabajar.;;;;;;;;;x
EVTOPTBharrenhal.11;I will not myself in that!;Jamais je n'utiliserai l'esclavage !;;;¡Jamás haré uso de esclavos!;;;;;;;;;x
TOOLTIPharrenhal.12;Is put to work, risking injury and making them hate you;Est mis au travail, risquant des blessures et devenant haineux envers vous;;;Se pone a trabajar, arriesgándose a sufrir una lesión y haciendo que te odies;;;;;;;;;x
EVTDESCharrenhal.12;Your captor has put you to work in the restoration of Old King Harren's Castle.;La personne qui vous retient prisonnier vous a mis au travail dans son chantier de reconstruction du Château du Vieux Roi Harren.;;;Tu captor te ha puesto a trabajar en la restauración del castillo del viejo Rey Harren.;;;;;;;;;x
EVTOPTAharrenhal.12;I am a slave!;Je suis un esclave !;;;¡Soy un esclavo!;;;;;;;;;x
EVTDESCharrenhal.13;Significant progress has been made. Part of the Old King Harren's Castle has been restored.;Des progrès significatifs ont été faits, une partie du château du Vieux Roi Harren a été restaurée.;;;Se ha logrado un progreso importante y parte del castillo del viejo Rey Harren se ha restaurado.;;;;;;;;;x
EVTOPTAharrenhal.13;The Castle foundation was built!;Les fondations du châteaux ont été reconstruites !;;;¡Se reconstruyeron los cimientos del castillo!;;;;;;;;;x
EVTOPTBharrenhal.13;The Castle walls were built!;Les murs du châteaux ont été reconstruits !;;;¡Se reconstruyeron los muros del castillo!;;;;;;;;;x
EVTOPTCharrenhal.13;The Castle is finally complete!;Le château est finalement achevé !;;;¡El castillo finalmente está reconstruido!;;;;;;;;;x
EVTDESCharrenhal.14;Years of construction and expense has finally yielded a result. Stand back now and behold the glory of Harrenhal.;Des années de reconstruction et de dépenses ont fini par porter leurs fruits. A présent, redressez-vous et contemplez la gloire d'Harrenhal.;;;Años de gastos y construcción finalmente han dado sus frutos. ¡Contemplad la gloria de Harrenhal!;;;;;;;;;x
EVTOPTAharrenhal.14;It is magnificant!;C'est magnifique !;;;¡Es magnífico!;;;;;;;;;x
EVTDESCharrenhal.21;The [From.Holder.GetTitle] of [From.GetName] has built some infrastructure in the ruins. Unfortunetly as the tower still is still in ruins the building was destroyed.;Le [From.Holder.GetTitle] de [From.GetName] a construit quelques infrastructures dans les ruines. Malheureusement, le délabrement des lieux a entraîné la destruction du bâtiment.;;;El señor de la Torre de la Pira Real ha construido algo de infraestructura en las ruinas. Lamentablemente, como la torre aún está en ruinas, el edificio fue destruido.;;;;;;;;;x
EVTOPTAharrenhal.21;I will not do that again until it is rebuilt.;Je ne le referai pas avant que cela ne soit reconstruit.;;;No lo haré de nuevo hasta que la torre esté reconstruida.;;;;;;;;;x
EVTDESCharrenhal.22;The lord of Widow's Tower has built some infrastructure in the ruins. Unfortunetly as the tower still is still in ruins the building was destroyed.;Le seigneur de la tour de la Veuve a construit quelques infrastructures dans les ruines. Malheureusement, le délabrement des lieux a entraîné la destruction du bâtiment.;;;El señor de la Torre de la Viuda ha construido algo de infraestructura en las ruinas. Lamentablemente, como la torre aún está en ruinas, el edificio fue destruido.;;;;;;;;;x
EVTOPTAharrenhal.22;I will not do that again until Widow's Tower is rebuilt.;Je ne le referai pas avant que la tour de la Veuve ne soit reconstruite.;;;No lo haré de nuevo hasta que la torre esté reconstruida.;;;;;;;;;x
EVTDESCharrenhal.23;The lord of The Tower of Dread has built some infrastructure in the ruins. Unfortunetly as the tower still is still in ruins the building was destroyed.;Le seigneur de la tour de l'Horreur a construit quelques infrastructures dans les ruines. Malheureusement, le délabrement des lieux a entraîné la destruction du bâtiment.;;;El señor de la Torre del Miedo ha construido algo de infraestructura en las ruinas. Lamentablemente, como la torre aún está en ruinas, el edificio fue destruido.;;;;;;;;;x
EVTOPTAharrenhal.23;I will not do that again until the Tower of Dread is rebuilt.;Je ne le referai pas avant que la tour de l'Horreur ne soit reconstruite.;;;No lo haré de nuevo hasta que la torre esté reconstruida.;;;;;;;;;x
rebuild_harrenhal;Rebuild Harrenhal;;;;Reconstruire Harrenhal;;;;;;;;;x
rebuild_harrenhal_desc;Start a long and arduous restoration of King Harren's castle, Harrenhal.;Démarrer une longue et difficile restauration du château du Roi Harren, Harrenhal.;;;Comience una larga y ardua restauración del castillo Harrenhal del antiguo Rey Harren;;;;;;;;;x
TOOLTIPrebuild_harrenhalCOST;[Root.GetTitledFirstName] has 800¤\n;[Root,GetTitledFirstName] a 800¤\n;;;[Root.GetTitledFirstName] tiene 800¤\n;;;;;;;;;x
TOOTLIPharrenhal.1;The rebuilding begins...;La reconstruction commence...;;;La reconstrucción comienza...;;;;;;;;;x
curse_of_harrenhal;??;;;;;;;;;;;;;x
b_kingharren1_alt;King's Tower;Harrenhal;Harrenhal;;Harrenhal;;;;;;;;;x
b_kingharren2_alt;Black Tower;Harrenhal;Harrenhal;;Harrenhal;;;;;;;;;x
b_kingharren3_alt;Iron Tower;Harrenhal;Harrenhal;;Harrenhal;;;;;;;;;x

