#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
northman_sell;Northman Sellsword;Epée-Louée Nordienne;;;Mercenarios Norteños;;;;;;;;;x
riverlander_sell;Riverlander Sellsword;Epée-Louée du Conflans;;;Mercenarios Ribereños;;;;;;;;;x
westerman_sell;Westerman Sellsword;Epée-Louée Ouestrienne;;;Mercenarios Occidentales;;;;;;;;;x
valeman_sell;Valeman Sellsword;Epée-Louée du Val;;;Mercenarios del Valle;;;;;;;;;x
stormlander_sell;Stormlander Sellsword;Epée-Louée des Terres de l'Orage;;;Mercenarios de la Tormenta;;;;;;;;;x
reachman_sell;Reachman Sellsword;Epée-Louée du Bief;;;Mercenarios del Dominio;;;;;;;;;x
ironborn_sell;Ironborn Sellswerd;Epée-Louée des Îles de Fer;;;Mercenerios Hijos del Hierro;;;;;;;;;x
dornish_sell;Dornish Sellsword;Epée-Louée Dornienne;;;Mercenarios Dornienses;;;;;;;;;x
lhazareen;Lhazareen;Lhazaréen;Lhazareen;;Lhazareena;;;;;;;;;x
yi_ti_group;YiTish;Yitien;YiTish;;Yitiense;;;;;;;;;x
yi_ti_group_FEATURES;§Y*§! Is a traditional slaver culture;§Y*§! Est une culture traditionnellement esclavagiste;;;§Y*§! Es una cultura tradicionalmente esclavista;;;;;;;;;x
yi_ti;YiTish;Yitien;YiTish;;Yitiense;;;;;;;;;x
leng;Leng;Lengii;;;Lenguita;;;;;;;;;x
asshai_group;Asshai'i;Asshaï'i;Asshai'i;;Asshaíta;;;;;;;;;x
asshai;Asshai'i;Asshaï'i;Asshai'i;;Asshaíta;;;;;;;;;x
summer_islands;Summer Islands;Iles d'Eté;;;Islas del Verano;;;;;;;;;x
summer_islander;Summer Islander;Estivien;;;Estiveña;;;;;;;;;x
summer_islander_FEATURES;§Y*§! Can hold archery tournaments;§Y*§! Peut organiser des tournois d'archerie;;;§Y*§! Pueden organizar torneos de arquería;;;;;;;;;x
sothoryos_group;Sothoryosi;Sothoryosi;Sothoryos;;Sothoryosi;;;;;;;;;x
basilisk_islander;Basilisk Islander;Basilikien;Basilisk Islander;;Basilisqueña;;;;;;;;;x
brindlemen;Brindleman;Moucheté;Brindlemen;;Hombres Pintos;;;;;;;;;x
brindlemen_FEATURES;§Y*§! Cannot usually breed with other ethnicities;§Y*§! Ne peut pas se reproduire avec d'autres cultures;Brindlemen;;§Y*§! No pueden reproducirse con otras culturas;;;;;;;;;x
sarnor_group;Sarnori;Sarnore;;;Sarnori;;;;;;;;;x
sarnorian;Tall Man;Homme Grand;;;Hombres Altos;;;;;;;;;x
omberi;Omberi;Omberi;;;Omberi;;;;;;;;;x
sothoryos_islands;Sothoryosi;Sothoryien;;;Sothoryosi;;;;;;;;;x
sisterman;Sisterman;Soeurois;;;Hermaneña;;;;;;;;;x
moraqi_group;Moraqi;Moraqi;;;Moraqi;;;;;;;;;x
farosi;Farosi;Farosi;;;Farosi;;;;;;;;;x
moraqi;Moraqi;Moraqi;;;Moraqi;;;;;;;;;x
zabhadi;Zabhadi;Zabhadi;;;Zabhadi;;;;;;;;;x
vahari;Vahari;Vahari;;;Vahari;;;;;;;;;x
hyrkoon_group;Hyrkooni;Hyrkoon;;;Hyrkunesa;;;;;;;;;x
hyrkoon_group_FEATURES;§Y*§! Women lead armies, out of the belief that only those who give birth are permitted to take life at will\n§Y*§! Most boys are gelded when they reach the age of 13. Only the most promising males, the largest, strongest, and most comely, are permitted to mature, breed, and become rulers, or Great Fathers, in their turn.\n§Y*§! Can adopt promising young men as sons\n§Y*§! Can freely take female courtiers as concubines;§Y*§! Les femmes mènent les armées car la croyance veut que seules celles qui donnent la vie peuvent la prendre\n§Y*§! La plupart des garçons sont castrés à l'âge de 13 ans. Seuls les mâles les plus prometteurs, les plus firts, les plus grands et les plus beaux ont le droit de procréer et de devenir des dirigeants ou des Eminents Pères.\n§Y*§! Peut adopter des jeunes hommes prometteurs\n§Y*§! Peut librement prendre des courtisanes comme concubines;;;§Y*§! Las mujeres lideran los ejércitos, debido a la creencia de que sólo quien puede dar la vida la puede quitar\n§Y*§! La mayoría de los jóvenes son castrados a los 13 años. Sólamente los más prometedores, grandes, fuertes y atractivos tienen el derecho de reproducirse y convertirse en gobernantes o en Grandes Padres.\n§Y*§! Pueden adoptar jóvenes prometedores\n§Y*§! Pueden tomar libremente cortesanas como concubinas;;;;;;;;;x
kayakayanayan;Kayakayanayan;Kayakayanayan;;;Kayakayanaya;;;;;;;;;x
samyrianan;Samyrianan;Samyrianan;;;Samyriana;;;;;;;;;x
bayasabhadi;Bayasabhadi;Bayasabhadi;;;Bayasabhadi;;;;;;;;;x
asabhadi;Asabhadi;Asabhadi;;;Asabhadi;;;;;;;;;x
old_races;Old Races;Vieilles races;;;Antiguas Razas;;;;;;;;;x
giant;Giant;Géant;;;Gigante;;;;;;;;;x
children_forest;Children of the Forest;Enfant de la Forêt;;;Niños del Bosque;;;;;;;;;x
crackclawmen;Clawman;de Clacquepince;;;Zarpeña;;;;;;;;;x
jogos_nhai_group;Jogos Nhai;Jogos Nhai;Jogos Nhai;;Jogos Nhai;;;;;;;;;x
jogos_nhai;Jogos Nhai;Jogos Nhai;Jogos Nhai;;Jogos Nhai;;;;;;;;;x
jade_islands_group;Jade Islands;Iles de Jade;;;Islas de Jade;;;;;;;;;x
lengi;Lengi;Lengii;;;Lenguita;;;;;;;;;x
nghai_group_FEATURES;§Y*§! Is a traditional slaver culture;§Y*§! Est une culture traditionnellement esclavagiste;;;§Y*§! Es una cultura tradicionalmente esclavista;;;;;;;;;x
nghai_group;N'Ghai;N'Ghai;;;N'Ghai;;;;;;;;;x
nghai;N'Ghai;N'Ghai;;;N'Ghai;;;;;;;;;x
hyrkooni;Hyrkooni;Hyrkooni;;;Hyrkunesa;;;;;;;;;x
cannibal_clan;Ice Riverman;des clans des fleuves gelés;;;Clanes del Río de Hielo;;;;;;;;;x
hornfoot;Hornfoot;Pied Corné;;;Pies de Cuerno;;;;;;;;;x
frozen_shore;Frozen Shore;Morsois;;;Hombres Morsa;;;;;;;;;x
islander_group;Thousand Islander;des Milles Îles;;;Milisleña;;;;;;;;;x
islander_group_FEATURES;§Y*§! Is a backward culture, making troops less effective;;;;§Y*§! Es una cultura atrasada, lo cual hace a sus tropas menos efectivas;;;;;;;;;x
islander;Thousand Islander;des Milles Îles;;;Milisleña;;;;;;;;;x
further_east;Further East;de l'Outre-Orient;;;Lejano Oriente;;;;;;;;;x
grey_waste_FEATURES;§Y*§! Is a backward culture, making troops less effective;;;;§Y*§! Es una cultura atrasada, lo cual hace a sus tropas menos efectivas;;;;;;;;;x
grey_waste;Grey Clansman;Des clans du Désert Gris;;;Desierto Gris;;;;;;;;;x
shadowlander;Shadowman;des Contrées de l'Ombre;;;de las Tierras Sombrías;;;;;;;;;x
shadowlander_FEATURES;§Y*§! Remains tribal as long as capital is Shadowman culture\n§Y*§! Is a backward culture, making troops less effective\n§Y*§! Native homelands are prone to revolt;;;;§Y*§! Será tribal mientras su capital sea de la cultura de las Tierras Sombrías\n§Y*§! Es una cultura atrasada, lo cual hace a sus tropas menos efectivas\n§Y*§! Las Tierras Nativas son propensas a rebelarse;;;;;;;;;x
horse_group_opinion;Horse Opinion;;;;Opinión grupo Caballos;;;;;;;;;x
horse_opinion;Horse Opinion;;;;Opinión Caballos;;;;;;;;;x
andal_opinion;Andal Opinion;;;;Opinión Ándalos;;;;;;;;;x
riverlander_opinion;Riverman Opinion;;;;Opinión Ribereños;;;;;;;;;x
westerman_opinion;Westerman Opinion;;;;Opinión Occidentales;;;;;;;;;x
valeman_opinion;Valeman Opinion;;;;Opinión Gentes del Valle;;;;;;;;;x
crownlander_opinion;Kingslander Opinion;;;;Opinión Gentes de las Tierras de la Corona;;;;;;;;;x
stormlander_opinion;Stormlander Opinion;;;;Opinión Tormenteños;;;;;;;;;x
reachman_opinion;Reachman Opinion;;;;Opinión Gentes del Dominio;;;;;;;;;x
hedge_opinion;Hedge Opinion;;;;Opinión Gente Errante;;;;;;;;;x
sisterman_opinion;Sisterman Opinion;;;;Opinión Hermaneños;;;;;;;;;x
old_andal_opinion;Andal Opinion;;;;Opinión Antiguos Ándalos;;;;;;;;;x
dornish_andal_opinion;Dornish Opinion;;;;Opinión Ándalos Dornienses;;;;;;;;;x
dornish_opinion;Dornish Opinion;;;;Opinión Dornienses;;;;;;;;;x
stone_dornish_opinion;Stone Dornish Opinion;;;;Opinión Dornienses de la Piedra;;;;;;;;;x
sand_dornish_opinion;Sand Dornish Opinion;;;;Opinión Dornienses de la Arena;;;;;;;;;x
salt_dornish_opinion;Salt Dornish Opinion;;;;Opinión Dornienses de la Sal;;;;;;;;;x
rhoynar_opinion;Rhoynar Opinion;;;;Opinión Rhoynar;;;;;;;;;x
first_men_opinion;First Man Opinion;;;;Opinión Primeros Hombres;;;;;;;;;x
northman_opinion;Northman Opinion;;;;Opinión Norteños;;;;;;;;;x
hill_clansman_opinion;Hill Clansman Opinion;;;;Opinión Clanes de las Colinas;;;;;;;;;x
crannogman_opinion;Crannogman Opinion;;;;Opinión Lacustres;;;;;;;;;x
half_southron_opinion;Former Southron Opinion;;;;Opinión Antiguos Sureños;;;;;;;;;x
crackclawmen_opinion;Clawman Opinion;;;;Opinión Zarpeños;;;;;;;;;x
moon_clansman_opinion;Mountain Clansman Opinion;;;;Opinión Clanes de las Montañas;;;;;;;;;x
skagosi_opinion;Skagosi Opinion;;;;Opinión Skagosi;;;;;;;;;x
old_first_man_opinion;First Man (Old) Opinion;;;;Opinión Antiguos Primeros Hombres;;;;;;;;;x
free_folk_opinion;Free Folk Opinion;;;;Opinión Pueblo Libre;;;;;;;;;x
wildling_opinion;Wildling Opinion;;;;Opinión Salvajes;;;;;;;;;x
thenn_opinion;Thenn Opinion;;;;Opinión Thennitas;;;;;;;;;x
frozen_shore_opinion;Frozen Shore Opinion;;;;Opinión Hombres Morsa;;;;;;;;;x
hornfoot_opinion;Hornfoot Opinion;;;;Opinión Pies de Cuerno;;;;;;;;;x
cannibal_clan_opinion;Ice River Clansman Opinion;;;;Opinión Clanes del Río de Hielo;;;;;;;;;x
iron_isles_culture_opinion;Ironborn Opinion;;;;Opinión Hijos del Hierro;;;;;;;;;x
ironborn_opinion;Ironborn Opinion;;;;Opinión Hijos del Hierro;;;;;;;;;x
valyrian_opinion;Valyrian Opinion;;;;Opinión Valyrios;;;;;;;;;x
high_valyrian_opinion;High Valyrian Opinion;;;;Opinión Alta Valyrio;;;;;;;;;x
western_valyrian_opinion;Westerosi Valyrian Opinion;;;;Opinión Valyria Occidental;;;;;;;;;x
eastern_valyrian_opinion;Essosi Valyrian Opinion;;;;Opinión Valyria Oriental;;;;;;;;;x
mantaryan_opinion;Mantaryan Opinion;;;;Opinión Mantaryos;;;;;;;;;x
tolosi_opinion;Tolosi Opinion;;;;Opinión Tolosi;;;;;;;;;x
elyrian_opinion;Elyria Opinion;;;;Opinión Elyrios;;;;;;;;;x
dragon_opinion;Dragon Opinion;;;;Opinión Dragones;;;;;;;;;x
free_cities_opinion;Essosi Opinion;;;;Opinión Ciudades Libres;;;;;;;;;x
pentosi_opinion;Pentoshi Opinion;;;;Opinión Pentoshi;;;;;;;;;x
braavosi_opinion;Braavosi Opinion;;;;Opinión Braavosi;;;;;;;;;x
lysene_opinion;Lyseni Opinion;;;;Opinión Lysenos;;;;;;;;;x
qohorik_opinion;Qohorik Opinion;;;;Opinión Qohorienses;;;;;;;;;x
norvosi_opinion;Norvoshi Opinion;;;;Opinión Norvoshi;;;;;;;;;x
myrman_opinion;Myrman Opinion;;;;Opinión Myrienses;;;;;;;;;x
tyroshi_opinion;Tyroshi Opinion;;;;Opinión Tyroshi;;;;;;;;;x
volantene_opinion;Volantene Opinion;;;;Opinión Volantinos;;;;;;;;;x
lorathi_opinion;Lorathi Opinion;;;;Opinión Lorathios;;;;;;;;;x
ghiscari_group_opinion;Ghiscari Opinion;;;;Opinión grupo Ghiscario;;;;;;;;;x
astapori_opinion;Astapori Opinion;;;;Opinión Astapori;;;;;;;;;x
yunkaii_opinion;Yunkai'i Opinion;;;;Opinión Yunkios;;;;;;;;;x
meereenese_opinion;Meereenese Opinion;;;;Opinión Meerenses;;;;;;;;;x
ghiscari_opinion;Ghiscari Opinion;;;;Opinión Ghiscarios;;;;;;;;;x
dothraki_group_opinion;Dothraki Opinion;;;;Opinión grupo Dothraki;;;;;;;;;x
dothraki_opinion;Dothraki Opinion;;;;Opinión Dothraki;;;;;;;;;x
lhazareen_opinion;Lhazareen Opinion;;;;Opinión Lhazareenos;;;;;;;;;x
sarnor_group_opinion;Sarnori Opinion;;;;Opinión grupo Sarnori;;;;;;;;;x
sarnorian_opinion;Tall Man Opinion;;;;Opinión Hombres Altos;;;;;;;;;x
omberi_opinion;Omberi Opinion;;;;Opinión Omberi;;;;;;;;;x
hyrkoon_group_opinion;Hyrkooni Opinion;;;;Opinión grupo Hyrkoon;;;;;;;;;x
hyrkooni_opinion;Hyrkooni Opinion;;;;Opinión Hyrkuneses ;;;;;;;;;x
kayakayanayan_opinion;Kayakayanayan Opinion;;;;Opinión Kayakayanayos;;;;;;;;;x
samyrianan_opinion;Samyrianan Opinion;;;;Opinión Samyrianos;;;;;;;;;x
bayasabhadi_opinion;Bayasabhadi Opinion;;;;Opinión Bayasabhadi;;;;;;;;;x
moraqi_group_opinion;Moraqi Opinion;;;;Opinión grupo Moraqi;;;;;;;;;x
farosi_opinion;Farosi Opinion;;;;Opinión Farosi;;;;;;;;;x
moraqi_opinion;Moraqi Opinion;;;;Opinión Moraqi;;;;;;;;;x
zabhadi_opinion;Zabhadi Opinion;;;;Opinión Zabhadi;;;;;;;;;x
vahari_opinion;Vahari Opinion;;;;Opinión Vahari;;;;;;;;;x
asabhadi_opinion;Asabhadi Opinion;;;;Opinión Asabhadi;;;;;;;;;x
yi_ti_group_opinion;YiTish Opinion;;;;Opinión grupo Yitiense;;;;;;;;;x
yi_ti_opinion;YiTish Opinion;;;;Opinión Yitienses;;;;;;;;;x
jade_islands_group_opinion;Jade Islands Opinion;;;;Opinión grupo Islas de Jade;;;;;;;;;x
lengi_opinion;Leng Opinion;;;;Opinión Lenguitas;;;;;;;;;x
asshai_group_opinion;Asshai'i Opinion;;;;Opinión grupo Asshaíta;;;;;;;;;x
asshai_opinion;Asshai'i Opinion;;;;Opinión Asshaítas;;;;;;;;;x
shadowlander_opinion;Shadowlander Opinion;;;;Opinión Tierras Sombrías;;;;;;;;;x
further_east_opinion;Further East Opinion;;;;Opinión Lejano Oriente;;;;;;;;;x
grey_waste_opinion;Grey Clansman Opinion;;;;Opinión Desierto Gris;;;;;;;;;x
qarth_group_opinion;Qaathi Opinion;;;;Opinión grupo Qaathi;;;;;;;;;x
qartheen_opinion;Qartheen Opinion;;;;Opinión Qarthienses;;;;;;;;;x
ibbenese_group_opinion;Ibbenese Opinion;;;;Opinión grupo Ibbenese;;;;;;;;;x
ibbenese_opinion;Ibbenese Opinion;;;;Opinión Ibbeneses;;;;;;;;;x
jogos_nhai_group_opinion;Jogos Nhai Opinion;;;;Opinión grupo Jogos Nhai;;;;;;;;;x
jogos_nhai_opinion;Jogos Nhai Opinion;;;;Opinión Jogos Nhai;;;;;;;;;x
nghai_group_opinion;N'Ghai Opinion;;;;Opinión grupo N'Ghai;;;;;;;;;x
nghai_opinion;N'Ghai Opinion;;;;Opinión N'Ghai;;;;;;;;;x
islander_group_opinion;Thousand Islander Opinion;;;;Opinión grupo Milisleño;;;;;;;;;x
islander_opinion;Thousand Islander Opinion;;;;Opinión Milisleños;;;;;;;;;x
old_races_opinion;Old Races Opinion;;;;Opinión Antiguas Razas;;;;;;;;;x
giant_opinion;Giant Opinion;;;;Opinión Gigantes;;;;;;;;;x
children_forest_opinion;Children of the Forest Opinion;;;;Opinión Niños del Bosque;;;;;;;;;x
winter_group_opinion;Winter Opinion;;;;Opinión grupo Invierno;;;;;;;;;x
white_walker_opinion;White Walker Opinion;;;;Opinión Caminantes Blancos;;;;;;;;;x
winter_wasteland_opinion;Winter Wasteland Opinion;;;;Opinión Páramo del Invierno;;;;;;;;;x
summer_islands_opinion;Summer Islands Opinion;;;;Opinión Islas del Verano;;;;;;;;;x
